id,transactiontime,completiontime,transferFloor,unitPrice,priceWithoutParking,roomNumber,hallNumber,bathNumber,buildingTransferArea,parkingSpacePrice,parkingSpaceTransferArea,price,landAmount,buildingAmount,parkAmount,buildingType,floor,urbanLandUse,buildingArea,subBuildingArea,belconyArea,landTransferArea,parkingSpaceType,longitude,latitude,yhat-hnn,y_x,yhat-mlp,y_y,address
RPWNMLQLNHMFFAH09CA,2017/4/10 00:00:00,2016/11/2 00:00:00,2,90784,11200022,3,2,2,157,1300000,33,12500022,1,1,1,4,10,0,72,5,8,27,2,121.29754759234626,25.014557919508764,91038.07967554813,90783.9999699315,85492.01102437037,90783.9999699315,桃園市桃園區中埔五街21號二樓
RPSOMLMKNHMFFAH38DA,2017/3/21 00:00:00,2004/1/8 00:00:00,11,65616,11079918,4,2,3,199,1800000,30,12879918,1,1,1,0,11,1,113,3,11,31,2,121.2951982735034,25.014084102647985,66236.92447532236,65616.00005735831,64645.82223805832,65616.00005735831,桃園市桃園區中埔二街２００之１號１１樓
RPOPMLLLOHMFFAH08CA,2017/4/15 00:00:00,1996/1/31 00:00:00,12,53598,8000037,2,2,2,149,0,0,8000037,1,1,1,0,13,0,95,0,8,22,2,121.29698694600276,25.01626538626432,56349.42000981721,53598.000135722184,56647.5893376862,53598.000135722184,桃園市桃園區中埔六街6號十二樓
RPTNMLRKOHMFFAH88CA,2017/5/2 00:00:00,2011/1/10 00:00:00,9,95280,16383396,4,2,2,206,0,34,16383396,1,1,1,0,11,0,103,7,11,27,2,121.29723186503976,25.015109276392064,95473.28132230545,95279.99882040791,91470.60747318543,95279.99882040791,桃園市桃園區同德六街１７３號九樓
RPTPMLNLOHMFFAH78CA,2017/5/11 00:00:00,1996/1/31 00:00:00,12,51640,7700040,4,1,2,149,0,0,7700040,1,1,1,0,13,0,91,0,10,22,2,121.29698694600276,25.01626538626432,55988.802129590724,51640.000329860566,54334.028136584675,51640.000329860566,桃園市桃園區同德六街158巷1號十二樓
RPUOMLRJPHMFFAH09CA,2017/4/9 00:00:00,2004/2/13 00:00:00,6,67379,5799984,3,2,2,86,0,0,5799984,1,1,0,0,14,0,56,4,4,8,0,121.29715010338812,25.018188084632676,69046.02274554592,67379.00015899526,70643.9311155814,67379.00015899526,桃園市桃園區中正路１１４９號六樓
RPUOMLTKPHMFFAH96EA,2017/4/19 00:00:00,2012/11/2 00:00:00,13,123080,52742242,4,2,3,475,0,47,52742242,1,1,2,0,38,1,283,8,27,40,2,121.29954048372863,25.01513172864115,123185.20672636764,123080.00064479423,100960.13749449528,123080.00064479423,桃園市桃園區中正路１１１８號十三樓
RPPNMLQKPHMFFAH48CA,2017/4/10 00:00:00,2004/7/27 00:00:00,8,74233,9700026,2,2,2,131,0,0,9700026,1,2,1,0,14,0,68,2,8,12,2,121.29755296671576,25.016787895131884,74088.0969424691,74233.00008972544,74774.04879715566,74233.00008972544,桃園市桃園區中正路1097號八樓
RPRNMLPLPHMFFAH68CA,2017/5/22 00:00:00,2001/8/3 00:00:00,7,69420,11700047,4,2,2,169,0,0,11700047,1,1,1,0,14,0,98,2,13,16,2,121.29606896182219,25.017711742392013,69403.0679668828,69420.00045217526,61702.29126825066,69420.00045217526,桃園市桃園區中埔六街９２號七樓
RPVNMLRLPHMFFAH66CA,2017/6/7 00:00:00,2012/11/2 00:00:00,29,119091,51143630,4,2,4,500,0,70,51143630,1,1,3,0,38,1,283,8,27,43,2,121.29954048372863,25.01513172864115,118009.717192329,119090.99817549322,-1.3440314244604127e+35,119090.99817549322,桃園市桃園區中正路１１００號二十九樓
RPWNMLSJRHMFFAH86CA,2017/7/19 00:00:00,1999/7/21 00:00:00,13,71228,10400000,3,2,2,146,0,0,10400000,1,1,1,0,13,0,81,3,11,14,2,121.29531483989736,25.01725279962561,71407.9596427504,71227.9999967638,66571.1363742604,71227.9999967638,桃園市桃園區中埔六街９９號十三樓
RPRQMLLKRHMFFAH88EA,2017/8/14 00:00:00,1992/1/23 00:00:00,15,64221,15669924,0,0,0,244,0,0,15669924,1,1,1,0,20,0,146,0,0,23,2,121.29778951954576,25.016272809391168,74329.66059613874,64220.99999594082,74736.97913960837,64220.99999594082,桃園市桃園區中正路１０７１號十五樓之２
RPPNMLPJIIMFFAH67CA,2017/8/5 00:00:00,2011/1/10 00:00:00,12,90641,19999937,3,2,2,221,0,0,19999937,1,1,1,0,12,0,113,6,12,29,2,121.29723186503976,25.015109276392064,90266.31680593983,90640.99926257112,87183.09138830958,90640.99926257112,桃園市桃園區同德六街149號十二樓
RPQNMLTLRHMFFAH56CA,2017/5/16 00:00:00,2002/3/25 00:00:00,4,72117,12021183,4,2,2,207,0,40,12021183,1,1,1,0,12,0,110,4,18,33,2,121.29802543841582,25.015495904266167,77726.6518828011,72116.99976218623,63435.657036670884,72116.99976218623,桃園市桃園區中埔五街３２號四樓
RPSNMLLJIIMFFAH57CA,2017/8/28 00:00:00,2004/7/27 00:00:00,2,73647,7799954,2,2,1,106,0,0,7799954,1,1,0,0,14,0,69,2,9,11,0,121.29755296671576,25.016787895131884,75237.16293743171,73646.99950034101,74273.45004407162,73646.99950034101,桃園市桃園區中正路1103號二樓
RPTPMLNLIIMFFAH28CA,2017/8/20 00:00:00,2011/1/10 00:00:00,7,84270,15310174,4,2,2,249,0,68,15310174,1,1,2,0,12,0,109,8,12,30,2,121.29723186503976,25.015109276392064,87195.78266498381,84269.99955311429,84642.49458897453,84269.99955311429,桃園市桃園區同德六街１３９號七樓
RPSOMLNJJIMFFAH97CA,2017/9/23 00:00:00,2011/1/10 00:00:00,11,93821,16132521,4,2,2,206,0,34,16132521,1,1,1,0,11,0,103,7,11,27,2,121.29723186503976,25.015109276392064,92351.5430500611,93821.0007194019,90327.21221252804,93821.0007194019,桃園市桃園區同德六街１７３號十一樓
RPOOMLLJLHNFFAH77EA,2017/10/3 00:00:00,2011/1/10 00:00:00,9,81936,21500006,4,2,2,262,0,0,21500006,1,1,2,0,11,0,117,8,12,32,2,121.29723186503976,25.015109276392064,82403.44722175275,81936.00040940192,76486.39970999214,81936.00040940192,桃園市桃園區同德六街１３３號九樓
RPTOMLQJKIMFFAH48CA,2017/10/26 00:00:00,2012/11/2 00:00:00,29,117249,50352583,4,2,4,500,0,70,50352583,1,1,3,0,38,1,283,8,27,43,2,121.29954048372863,25.01513172864115,118009.717192329,117248.99733163088,-1.3440314244604127e+35,117248.99733163088,桃園市桃園區中正路１０９８號二十九樓
RPSOMLPKKIMFFAH38CA,2017/11/11 00:00:00,2012/11/2 00:00:00,28,119851,51470012,4,2,4,500,0,70,51470012,1,1,3,0,38,1,283,8,27,43,2,121.29954048372863,25.01513172864115,118271.8649375853,119851.0017329107,-9.935819699449469e+34,119851.0017329107,桃園市桃園區中正路１０９８號二十八樓
RPQNMLQJJHNFFAH97CA,2017/11/5 00:00:00,1998/3/4 00:00:00,8,63282,8650017,4,2,2,137,0,0,8650017,1,1,1,0,13,0,87,0,10,15,5,121.29502560557336,25.016458884735147,65059.64864715377,63282.000008639116,65112.10245809035,63282.000008639116,桃園市桃園區南平路461號八樓
RPUOMLQKJHNFFAH68DA,2017/11/27 00:00:00,1996/1/31 00:00:00,9,53425,8999976,4,2,2,168,0,0,8999976,1,1,1,0,14,0,107,0,13,26,2,121.29698694600276,25.01626538626432,55600.50702230727,53425.00018483669,56683.23216531152,53425.00018483669,桃園市桃園區同德六街１６２號９樓
RPRPMLMJKHNFFAH97CA,2017/11/7 00:00:00,2001/8/3 00:00:00,7,76896,13000038,4,2,2,169,0,0,13000038,1,2,1,0,14,0,95,2,16,15,2,121.29606896182219,25.017711742392013,65734.45447619494,76896.00002600905,67776.95977648288,76896.00002600905,桃園市桃園區中埔六街５６號
RPTNMLRKJHNFFAH48CA,2017/12/15 00:00:00,2003/1/2 00:00:00,8,73144,9499943,3,2,2,130,0,0,9499943,1,1,1,4,9,0,70,2,10,19,2,121.29654082365685,25.016157937223717,74164.05320319707,73143.99959082961,56016.669215528,73143.99959082961,桃園市桃園區中埔六街18之2號八樓
RPTOMLQLJHNFFAH68DA,2017/11/17 00:00:00,1996/1/31 00:00:00,11,51636,7699960,3,2,2,149,1300000,0,8999960,1,1,1,0,12,0,91,0,11,22,2,121.29698694600276,25.01626538626432,54501.88899654074,51636.00000710366,55535.55564466967,51636.00000710366,桃園市桃園區同德六街１５８巷２０號１１樓
RPUPMLQJKHNFFAH78DA,2017/12/17 00:00:00,2004/7/27 00:00:00,11,80006,11179238,3,2,2,140,2200000,0,13379238,1,1,1,0,14,0,72,2,11,12,2,121.29755296671576,25.016787895131884,71968.44192776138,80006.00016707358,65844.09509125048,80006.00016707358,桃園市桃園區中正路１１１１之１號１１樓
RPRPMLLLKHNFFAH08CA,2017/12/28 00:00:00,2007/10/1 00:00:00,6,66706,16000101,4,2,2,240,0,0,16000101,1,1,2,0,13,0,114,5,13,31,2,121.29732896610147,25.014287508219027,81922.73339433814,66706.00010741809,77636.86230379739,66706.00010741809,桃園市桃園區中埔一街88巷70號六樓
RPVNMLMKLHNFFAH38CA,2018/1/11 00:00:00,1999/7/21 00:00:00,12,7303,1150003,4,2,2,157,0,0,1150003,1,1,1,0,13,0,91,2,12,15,2,121.29531483989736,25.01725279962561,62319.96176302953,7302.998310757481,66089.85682129778,7302.998310757481,桃園市桃園區中埔六街１０１號十二樓
RPWOMLTKLHNFFAH66CA,2018/1/6 00:00:00,2005/6/6 00:00:00,3,76767,4150024,1,1,1,54,0,0,4150024,1,1,0,5,10,0,36,0,3,10,0,121.29579921328198,25.016782366030547,87729.43053462046,76766.99996691119,65392.7025994766,76766.99996691119,桃園市桃園區中埔六街８３號三樓
RPOOMLQLLHNFFAH28CA,2018/2/5 00:00:00,1990/11/9 00:00:00,6,50926,8510753,4,2,1,209,0,42,8510753,1,1,1,4,7,0,151,1,16,38,3,121.29531581175796,25.01765907047308,53565.23003085067,50926.000002760826,46320.61759768039,50926.000002760826,桃園市桃園區中埔六街121之5號
RPUNMLMJMHNFFAH28CA,2018/2/12 00:00:00,1998/3/4 00:00:00,9,71309,10200752,4,2,2,143,0,0,10200752,1,1,1,0,13,0,91,0,11,16,2,121.29502560557336,25.016458884735147,72553.22229835829,71309.00003387175,65874.94831462766,71309.00003387175,桃園市桃園區南平路４４５號九樓
RPSPMLQLLHNFFAH88DA,2018/1/21 00:00:00,2001/8/3 00:00:00,8,72163,11859989,4,2,2,164,1400000,0,13259989,1,1,1,0,14,0,96,2,11,15,2,121.29606896182219,25.017711742392013,69674.31122336628,72162.999719075,65475.964884090776,72162.999719075,桃園市桃園區中埔六街７２號８樓
RPROMLLKNHNFFAH18CA,2018/4/16 00:00:00,2004/7/27 00:00:00,7,76529,10000044,3,2,2,131,0,0,10000044,1,2,1,0,14,0,68,2,8,12,2,121.29755296671576,25.016787895131884,77130.88973567126,76529.00049972677,74930.83737989549,76529.00049972677,桃園市桃園區中正路１０９７號七樓
RPTOMLOLNHNFFAH78CA,2018/4/8 00:00:00,1994/6/16 00:00:00,2,59308,5899960,3,2,2,99,0,0,5899960,1,1,0,4,7,0,70,1,7,18,0,121.29492153436024,25.0185175399686,57659.941919568,59307.999991653945,56230.870661540444,59307.999991653945,桃園市桃園區中埔六街１６７號二樓
RPWRMLLLNHNFFAH09CA,2018/4/15 00:00:00,2001/8/3 00:00:00,5,72088,10000047,3,2,2,139,0,0,10000047,1,1,1,0,14,0,78,2,11,13,2,121.29606896182219,25.017711742392013,69450.30085116567,72088.00006982507,59695.634058839954,72088.00006982507,桃園市桃園區中埔六街６８號五樓
RPUQMLTLNHNFFAH96CA,2018/4/20 00:00:00,1996/1/31 00:00:00,12,49129,5499992,2,2,1,112,0,0,5499992,1,1,1,0,12,0,55,1,10,13,2,121.29684660528714,25.015588545128015,66109.60272251327,49129.00014228723,60810.983735403854,49129.00014228723,桃園市桃園區同德六街１６８號十二樓
RPOPMLKLOHNFFAH18DA,2018/4/14 00:00:00,2000/10/18 00:00:00,7,83908,10430603,3,2,2,161,0,37,10430603,1,1,1,0,12,0,88,0,11,27,2,121.29783829747583,25.015956721746548,75229.76402518459,83907.998745425,42287.356443148405,83907.998745425,桃園市桃園區同德六街１５２號７樓
RPUQMLPLOHNFFAH66CA,2018/5/23 00:00:00,2012/11/2 00:00:00,30,116592,50045950,3,1,3,476,0,47,50045950,1,1,2,0,38,1,283,8,27,40,2,121.29954048372863,25.01513172864115,117660.32871390934,116592.00088173704,-7.798463136195804e+35,116592.00088173704,桃園市桃園區中正路１１２０號三十樓
RPTOMLRLQHNFFAH86DA,2018/6/15 00:00:00,2004/2/13 00:00:00,14,79620,6700023,2,1,1,84,0,0,6700023,1,1,0,0,14,0,53,4,3,8,0,121.29715010338812,25.018188084632676,78648.33683649646,79620.00050371721,77255.63048601423,79620.00050371721,桃園市桃園區中正路1157號14樓
RPVNMLMLQHNFFAH98CA,2018/7/1 00:00:00,2001/8/3 00:00:00,4,72406,11899926,4,2,2,164,0,0,11899926,1,1,1,0,14,0,96,2,11,15,2,121.29606896182219,25.017711742392013,61986.79768870504,72405.99983039885,66623.85282973321,72405.99983039885,桃園市桃園區中埔六街６６號四樓
RPWOMLMKRHNFFAH56CA,2018/8/10 00:00:00,2004/2/13 00:00:00,12,83232,11649151,3,2,2,140,0,0,11649151,1,2,1,0,14,0,73,6,8,12,2,121.29715010338812,25.018188084632676,84271.96168495029,83231.99907758275,80812.59347625851,83231.99907758275,桃園市桃園區中正路１１５５號十二樓
RPRQMLTKIINFFAH78CA,2018/5/27 00:00:00,1998/3/4 00:00:00,2,59184,8500006,4,2,2,144,0,0,8500006,1,1,1,0,13,0,91,0,11,16,5,121.29502560557336,25.016458884735147,62838.90090320635,59183.99999903159,56489.54780186916,59183.99999903159,桃園市桃園區南平路445號二樓
RPRPMLQKIINFFAH38CA,2018/8/11 00:00:00,2018/3/6 00:00:00,5,91735,17669996,3,1,2,193,1800000,0,19469996,2,1,1,0,13,1,99,3,11,21,2,121.29533715649288,25.014156053182255,91857.01073107845,91734.99848005992,90768.81125950723,91734.99848005992,桃園市桃園區中埔一街１２５號五樓
RPXOMLTKIINFFAH56CA,2018/9/18 00:00:00,2005/11/25 00:00:00,4,82459,21999237,4,1,3,267,0,0,21999237,1,2,0,0,13,0,131,9,18,44,0,121.2958860708651,25.0158161667142,80511.03249086652,82459.0000071514,81211.17215693089,82459.0000071514,桃園市桃園區中埔六街２１號四樓
RPVRMLRLRHNFFAH37CA,2018/8/12 00:00:00,1996/1/31 00:00:00,4,62088,7069961,3,2,2,114,0,0,7069961,1,1,0,0,12,0,92,0,10,23,0,121.29698694600276,25.01626538626432,61347.53840996653,62087.999981537934,58614.59338387312,62087.999981537934,桃園市桃園區同德六街１５８巷９號四樓
RPQNMLMKIINFFAH67CA,2018/8/1 00:00:00,2012/11/2 00:00:00,15,112560,48234211,4,2,4,475,0,47,48234211,1,1,2,0,38,1,283,8,27,40,2,121.29954048372863,25.01513172864115,116908.21797140429,112559.99903458556,113207.69124401666,112559.99903458556,桃園市桃園區中正路１１２０號十五樓
RPTNMLLLJINFFAH08CA,2018/9/5 00:00:00,2018/3/6 00:00:00,13,92604,20270090,3,2,2,219,1800000,0,22070090,2,1,1,0,13,1,110,6,13,24,2,121.29524852530191,25.014381936382,92486.47379223537,92604.00144556398,91873.61856923887,92604.00144556398,桃園市桃園區中埔一街１２９號十三樓
RPTPMLOKJINFFAH48CA,2018/10/6 00:00:00,2006/5/29 00:00:00,10,83042,14000051,4,2,1,169,0,0,14000051,1,1,1,0,12,0,93,2,8,29,2,121.29602365739149,25.015346422005287,90057.29103623945,83041.99963238821,64158.76267602927,83041.99963238821,桃園市桃園區同德六街202號十樓
RPTPMLTKJINFFAH98CA,2018/10/7 00:00:00,2004/5/19 00:00:00,1,95037,6300003,0,0,0,66,0,0,6300003,1,1,0,4,9,0,48,0,2,12,0,121.29588665506861,25.016059929259846,92275.63415777589,95037.0006346305,100164.37461389204,95037.0006346305,桃園市桃園區中埔六街５５號
RPRPMLOJKINFFAH28CA,2018/10/7 00:00:00,1996/1/31 00:00:00,3,64064,9500051,3,2,2,148,0,0,9500051,1,1,1,0,13,0,91,0,10,22,2,121.29698694600276,25.01626538626432,56124.22350100132,64063.99998820041,54508.83309471558,64063.99998820041,桃園市桃園區同德六街１５８巷６號三樓
RPUNMLMJJHOFFAH08CA,2018/9/13 00:00:00,2018/3/6 00:00:00,11,103431,22640012,3,2,2,219,1600000,0,24240012,2,1,1,0,13,1,110,6,13,24,2,121.29524852530191,25.014381936382,103302.13343262853,103430.99870347464,94725.6802095942,103430.99870347464,桃園市桃園區中埔一街１２９號十一樓
RPVNMLQKJHOFFAH68CA,2018/11/20 00:00:00,2001/8/3 00:00:00,10,70646,9800013,3,2,2,139,0,0,9800013,1,1,1,0,14,0,78,2,11,13,2,121.29606896182219,25.017711742392013,72661.9968026191,70645.99973013627,74317.07907561235,70645.99973013627,桃園市桃園區中埔六街５６號
RPRPMLQKJHOFFAH58DA,2018/12/9 00:00:00,2006/5/29 00:00:00,7,82879,13999921,4,2,2,169,1600000,0,15599921,1,1,1,0,12,0,93,2,8,29,2,121.29602365739149,25.015346422005287,84265.31469859323,82879.000199563,62480.43701626447,82879.000199563,桃園市桃園區同德六街１７６號７樓
RPOOMLQLKHOFFAH28CA,2018/12/28 00:00:00,2001/8/3 00:00:00,3,69383,10999981,3,2,2,159,0,0,10999981,1,1,1,0,14,0,92,1,10,15,2,121.29606896182219,25.017711742392013,67416.89048444097,69383.0001143003,67223.54809804872,69383.0001143003,桃園市桃園區中埔六街５８號三樓
RPTNMLQKLHOFFAH68CA,2018/11/27 00:00:00,2004/2/13 00:00:00,8,78107,6700018,2,2,1,86,0,0,6700018,1,1,0,0,14,0,56,4,4,8,0,121.29715010338812,25.018188084632676,78374.49621040201,78106.99929709823,75749.10989853875,78106.99929709823,桃園市桃園區中正路１１４５號八樓
RPSQMLOLOHOFFAH09CA,2018/8/28 00:00:00,2018/3/6 00:00:00,11,102849,16860037,3,2,3,195,1500000,31,18360037,2,1,1,0,13,1,99,3,11,21,2,121.29533715649288,25.014156053182255,102663.36805655531,102849.00228794003,93893.64388490217,102849.00228794003,桃園市桃園區中埔一街１２５號十一樓
RPVOMLLKLHKFFAH08CA,2015/1/8 00:00:00,1980/6/30 00:00:00,4,35569,2799992,3,2,1,79,0,0,2799992,1,1,0,3,4,0,79,0,0,34,0,121.267219406748,24.982537888895976,40191.16806306804,35568.999706780254,42186.981557626525,35568.999706780254,桃園市桃園區龍壽街１４５巷４４之３號
RPTOMLPJLHKFFAH18CA,2015/1/2 00:00:00,2003/10/30 00:00:00,1,49966,8700080,4,2,2,174,0,0,8700080,1,2,1,4,8,0,96,0,10,30,2,121.27389217714166,24.98544191168901,52454.909881622996,49966.00052573608,51497.06797939927,49966.00052573608,桃園市桃園區中山路１３０８巷２７３號
RPPOMLQJLHKFFAH87CA,2015/2/12 00:00:00,2003/10/30 00:00:00,7,42045,4489145,3,2,2,133,0,26,4489145,1,1,1,4,8,0,68,1,9,22,2,121.27389217714166,24.98544191168901,45083.00342351257,42045.00138988643,45773.28583217278,42045.00138988643,桃園市桃園區中山路１３０８巷２９１之１號七樓
RPRRMLKKLHKFFAH97DA,2015/2/11 00:00:00,2013/10/23 00:00:00,5,61501,8500053,2,2,2,138,0,0,8500053,1,1,1,0,19,0,68,2,6,12,2,121.27016597877699,24.98014005942084,62119.356542758025,61501.00003354421,59695.252222978255,61501.00003354421,桃園市桃園區龍泉二街45號5樓
RPRQMLOKMHKFFAH28CA,2015/1/20 00:00:00,2013/6/7 00:00:00,6,51839,7979059,3,2,2,154,0,0,7979059,1,1,1,0,13,0,69,2,8,19,2,121.26909352527905,24.983455402965227,54744.9532285615,51839.00074195143,49407.894365048574,51839.00074195143,桃園市桃園區龍泉六街172號6F
RPXRMLNKLHKFFAH78CA,2015/2/13 00:00:00,1994/6/15 00:00:00,3,37151,4579975,3,2,2,123,0,0,4579975,1,1,0,0,12,0,91,1,11,20,0,121.27181246007632,24.981148236045147,40325.0127970426,37150.99978968184,39943.77963137692,37150.99978968184,桃園市桃園區龍祥街５０之３號三樓
RPVOMLQKLHKFFAH78EA,2015/1/27 00:00:00,1992/7/31 00:00:00,4,16608,2500002,3,2,2,151,0,0,2500002,1,2,1,4,6,0,98,0,7,29,2,121.2701617974682,24.978226058306277,18577.610022767716,16607.99743880039,37885.40513254807,16607.99743880039,桃園市桃園區龍泉一街113巷9號4樓
RPXQMLKLLHKFFAH48CA,2015/3/2 00:00:00,2013/6/7 00:00:00,5,48939,4704506,2,2,1,138,0,42,4704506,1,1,1,0,13,0,58,2,7,17,2,121.26909352527905,24.983455402965227,47523.65011287335,48938.99973431947,47725.45007695279,48938.99973431947,桃園市桃園區龍泉六街176號五樓
RPSNMLRJMHKFFAH28CA,2015/2/14 00:00:00,2006/3/8 00:00:00,3,47254,8620547,4,2,3,182,0,0,8620547,1,2,1,0,12,0,107,0,4,32,2,121.26943844504044,24.98264222847992,46874.48755617046,47254.00024608004,45211.643405423645,47254.00024608004,桃園市桃園區龍城六街２８號三樓
RPXOMLQKMHKFFAH88CA,2015/3/3 00:00:00,2013/10/23 00:00:00,16,57828,7349939,3,2,2,153,1350000,26,8699939,1,1,1,0,19,1,78,0,9,14,2,121.27016597877699,24.98014005942084,56727.0343034784,57827.9999554809,58100.02575404303,57827.9999554809,桃園市桃園區龍泉二街３９之１號十六樓
RPPPMLLJMHKFFAH57CA,2015/3/16 00:00:00,1994/6/15 00:00:00,12,39175,5281965,3,2,2,174,0,39,5281965,1,2,1,0,12,0,99,0,14,25,2,121.27181246007632,24.981148236045147,42586.414988369565,39174.99943322493,40569.92305044821,39174.99943322493,桃園市桃園區龍祥街５０之１０號十二樓
RPVNMLQKMHKFFAH58CA,2015/2/2 00:00:00,2013/10/23 00:00:00,14,54410,7679972,3,2,2,169,1200000,28,8879972,1,1,1,0,19,1,84,5,9,15,2,121.27016597877699,24.98014005942084,56401.569584414145,54409.99999423891,53861.37021786708,54409.99999423891,桃園市桃園區龍泉二街３１號十四樓
RPXNMLMLMHKFFAH48CA,2015/2/12 00:00:00,1992/5/14 00:00:00,1,48254,4809959,3,2,2,100,0,0,4809959,1,1,0,3,5,4,85,6,0,27,0,121.26747442702619,24.98137277485476,57250.402450819034,48253.99967724482,66934.60387068323,48253.99967724482,桃園市桃園區龍壽街８３巷８弄９號一樓
RPVOMLLKNHKFFAH28CA,2015/4/10 00:00:00,2013/10/23 00:00:00,18,57386,8100034,3,2,2,169,1400000,28,9500034,1,1,1,0,19,1,84,5,9,15,2,121.27016597877699,24.98014005942084,58398.65586517831,57386.00000973011,59189.482222339015,57386.00000973011,桃園市桃園區龍泉二街６９號十八樓
RPPPMLSLNHKFFAH58CA,2015/3/26 00:00:00,2003/10/30 00:00:00,6,28790,4999959,4,2,2,174,0,0,4999959,1,2,1,4,8,0,96,1,9,30,2,121.27389217714166,24.98544191168901,28069.211932061386,28789.999810409296,36582.62083866555,28789.999810409296,桃園市桃園區中山路1308巷271號六樓
RPVQNLRLMHKFFAH56CA,2015/3/23 00:00:00,2013/6/10 00:00:00,11,54758,9119945,3,2,2,167,0,0,9119945,1,1,1,0,14,0,81,0,9,19,2,121.27097612577025,24.979190610878906,57185.25832598145,54757.99976855639,53478.59199372721,54757.99976855639,桃園市桃園區龍泉一街２９號十一樓
RPXRMLOKPHKFFAH86EA,2015/3/10 00:00:00,1994/6/15 00:00:00,6,45468,6199562,3,2,1,136,0,0,6199562,1,1,1,0,12,0,72,1,9,18,2,121.27181246007632,24.981148236045147,48234.69164529283,45468.00103249461,45393.71345032315,45468.00103249461,桃園市桃園區龍祥街50之21號六樓
RPRQMLRLNHKFFAH78CA,2015/3/11 00:00:00,2014/9/30 00:00:00,9,69470,12619920,4,2,2,218,1200000,37,13819920,1,1,1,0,12,0,115,0,15,30,2,121.27260132439476,24.98402683309205,78676.98800494954,69469.99996160234,66026.39851238014,69469.99996160234,桃園市桃園區龍泉六街２６號九樓
RPVQMLRLNHKFFAH56CA,2015/3/11 00:00:00,2014/9/30 00:00:00,7,67929,9289970,3,2,2,173,1500000,37,10789970,1,1,1,0,12,0,84,0,14,23,2,121.27260132439476,24.98402683309205,68416.99370255959,67929.00015422332,66451.92540822225,67929.00015422332,桃園市桃園區龍泉六街２２號七樓
